"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0885802416456","68.7642496159861","68.6009955350991","68.2468842761151","68.1530780985345","67.9397798463942","67.7305495718908","67.3587858280482","67.2026793613803","66.9357027036518","66.6956312276633","66.0218292960726","65.2580080511935","64.6766728339841","64.0259994912047","63.4657427230931","62.9145691945158","62.8683786023022","62.3553840872859","61.8031938004588","61.2928062961957","61.4007932506924","61.1837297380462","60.8138625151788","60.6822194164597","60.4965894327292","60.2047560211256","59.8443875471847","59.7408648383159","59.6325757767957","57.554895481331","59.3941789658774","59.4041222542955",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.7744486335925","53.6489316426507","53.2758125110736","51.7620298245392","51.4914301180563","51.076475800278","50.364916674207","49.6606747525343","49.2709819165875","50.4991074928959","50.0291114855933","49.5750097384664","49.4153841416174","48.8439287613187","48.3750376779865","48.2741912352665","48.1933511847394","48.2852219781109","48.3090762004931","48.5101386568648","48.6073619615623","48.7805202625862","48.7763943799807","48.7043384512218","48.6623821995454","48.6258369884722","48.7043960522134","48.753804547448","48.7749428651168","48.5648884353137","47.5593569831206","48.0470193430079","",
"Togo","TGO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.271","54.278","54.31","54.361","54.424","54.491","54.634","54.775","54.912","55.049","55.186","55.216","55.253","55.291","55.322","55.343","55.33","55.32","55.314","55.315","55.328","55.34","55.368","55.413","55.475","55.554","55.637","55.735","55.847","55.973","55.44","55.991","56.406",
"Thailand","THA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.615","65.473","65.359","65.264","65.193","66.119","67.045","67.549","65.914","64.687","65.026","65.183","65.181","65.178","65.272","66.293","65.101","65.94","65.755","64.666","63.68","65.914","65.299","62.09","61.528","61.103","60.183","59.397","59.661","59.018","59.206","59.185","58.692",
"Tajikistan","TJK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.376","31.362","31.361","31.382","31.4","31.398","31.392","31.382","31.365","31.349","31.34","31.333","31.321","31.309","31.584","31.006","30.415","29.761","29.124","28.923","29.404","29.893","30.388","30.888","31.395","31.904","32.416","31.939","31.428","30.947","30.65","31.3","31.325",
"Turkmenistan","TKM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.199","51.702","53.121","53.227","55.095","56.018","55.573","56.926","56.367","55.016","54.633","54.349","54.415","54.22","53.888","52.974","52.271","51.617","50.82","50.554","50.148","49.541","49.153","48.842","48.564","48.423","48.3","48.18","48.076","47.981","46.969","47.452","47.449",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4574556170663","42.7465395516748","43.4546670084892","44.2399474941481","44.9398572012492","45.7465793077085","45.5525223591409","46.6614604940269","47.1370306707943","47.3865033137414","47.5180102561135","48.0531215411213","48.5571139358886","49.0275029046687","49.8226088425877","50.5382150025498","50.8378925251467","50.7762601841653","50.7470924560647","51.3270283765603","50.8916288509212","50.5066992925923","51.0988193772056","50.9605122767569","50.7525922665052","50.9902762890224","51.0792373705612","51.4049907911272","51.8366387029187","52.230083243942","47.640716435081","50.1119170647548","51.2456890471046",
"Timor-Leste","TLS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.296","62.772","62.318","61.894","61.634","61.374","61.02","60.991","61.298","64.463","63.653","62.751","63.397","63.751","63.915","63.87","64.33","63.754","63.125","62.605","62.143","61.911","61.674","61.662","61.522","61.468","61.387","61.743","61.923","61.046","60.463","60.757","61.467",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4733978609018","16.528573677992","16.8246426755271","16.756453395817","17.0925913443755","16.894565810422","16.7569322386234","16.7731580811134","16.8234150336525","17.4509239048557","17.7358003707437","17.8806718567336","17.4626009222559","17.8460694007969","18.2310527625761","18.6402487339841","18.6678143826419","18.9202331453871","17.9571095263362","18.3525318202184","18.1999813966482","17.7234569878269","17.9301020379092","17.8449396996128","17.6740259707548","18.1117020699967","18.6845429524643","18.4287542646588","17.4324572000198","16.6237602710191","15.1655704231804","15.412611532072","15.9720573913555",
"Tonga","TON","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.836","38.133","40.469","42.832","45.214","45.08","44.946","44.814","44.688","44.564","44.442","44.319","44.193","44.066","43.941","43.818","43.695","43.582","43.486","43.394","43.304","43.218","43.121","43.014","42.91","42.811","42.712","42.609","42.507","42.54","42.151","42.359","42.347",
"South Asia (IDA & IBRD)","TSA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1956074508455","26.394700910542","26.38267903716","26.5106910751944","26.6567016338508","26.7512653529698","27.1593871332085","27.5824540763507","28.0286218676874","28.3326179963449","28.6811220390814","28.6086785914749","28.5476855015819","28.5677780716922","28.6015295477303","28.6207308328128","28.4691787314342","28.3285629033207","28.2070628693762","28.1442681799654","28.0781592883228","27.4854526184467","26.90165510179","26.1390919943166","25.3488872640448","24.6978714944825","23.8718759914058","23.3381235526374","22.4939283132116","25.1209922717129","24.1796183831698","24.7619540390704","25.5684244036805",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2577364381795","62.34307569862","62.4257500845031","62.4705965355853","62.5748502149992","62.7669262278548","62.8278235766998","62.8491654917531","62.8894051526925","62.9571756803428","63.0274591302651","63.0725221773926","63.170609796331","63.2523032022163","63.3326515070809","63.3999112359459","63.2764561722062","63.1027898520825","62.877270952868","62.5389343054745","61.9720472532889","61.9776203806001","61.264015286049","60.724669717389","60.5682268200507","60.6704761256616","60.7292871862161","60.7542334687129","60.67506018769","60.7795765791058","59.8465195498869","60.3757885537325","60.9165768886814",
"Trinidad and Tobago","TTO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.162","42.61","43.76","43.759","44.498","45.206","47.033","47.112","47.192","46.834","47.27","46.845","47.608","49.089","50.986","52.491","53.303","51.919","52.679","51.254","49.772","48.546","50.951","50.592","51.389","49.549","49.769","49.202","48.941","47.985","46.722","46.35","46.78",
"Tunisia","TUN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.152","22.314","22.51","22.74","22.987","23.248","23.516","23.787","23.763","23.742","23.722","23.703","23.687","23.674","23.665","23.655","24.445","24.538","24.806","24.856","24.896","24.922","25.838","25.59","25.834","26.081","26.633","26.521","26.507","26.498","25.097","25.687","26.209",
"Turkiye","TUR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.937","34.005","32.601","26.657","31.153","30.809","30.463","28.718","29.179","29.911","26.499","27.073","27.847","26.52","23.119","23.084","22.877","22.955","23.839","25.344","26.938","28.24","28.903","30.171","30.135","31.301","32.318","33.456","34.037","34.215","30.767","32.762","34.167",
"Tuvalu","TUV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.239","84.238","84.244","84.255","84.269","84.292","84.296","84.309","84.328","84.348","84.364","84.37","84.954","85.521","86.072","86.605","87.123","86.366","85.576","84.755","83.899","83.008","82.08","81.115","80.111","80.124","80.144","80.167","80.194","80.228","76.089","77.835","78.855",
"Uganda","UGA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.128","62.047","62.223","62.398","62.574","62.754","62.934","63.112","63.291","63.467","63.644","63.82","63.996","64.17","64.344","64.518","64.692","64.867","65.042","65.218","65.395","65.571","65.749","66.06","66.371","66.682","66.993","67.305","67.41","67.529","66.886","67.32","67.612",
"Ukraine","UKR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.576","53.507","53.437","53.371","53.307","53.246","53.186","53.127","53.066","53.006","52.949","52.893","52.837","52.781","52.728","52.675","52.623","52.73","52.438","52.147","51.855","51.563","51.271","50.98","50.69","50.4","50.113","49.827","49.542","49.26","48.151","47.791","",
"Upper middle income","UMC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8861843818793","61.6341091434496","61.5445656700102","61.1089441480949","61.1246076298463","61.081634015401","60.815843832557","60.6860279445929","60.6301570273474","60.7739336509833","60.6216064069028","60.1533665176062","59.8076283038332","59.4652379006825","59.1302338928354","58.8238930617288","58.4686966847384","58.4664883798857","58.091498897702","57.7719386726335","57.2233552271985","57.2866291785105","57.2671485677796","56.9260219662707","56.7132137570604","56.7105609674833","56.5967093805391","56.5313914680831","56.5206954244697","56.5435247040463","54.0576157001107","55.7379980509435","55.9826835099585",
"Uruguay","URY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.939","43.441","44.447","43.434","45.014","46.275","47.087","48.185","49.278","48.456","49.012","51.262","49.643","49.357","49.144","49.92","51.68","53.526","54.486","55.2","54.94","56.883","56.522","55.368","56.929","56.324","56.368","56.082","55.974","56.24","54.42","56.125","56.649",
"United States","USA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.936","55.834","56.266","56.407","57.369","57.607","57.922","58.518","58.532","58.717","58.857","58.681","58.486","58.351","58.082","58.195","58.302","58.225","58.434","58.174","57.604","57.053","56.799","56.364","56.215","56.002","56.135","56.406","56.497","56.885","55.7","55.588","56.459",
"Uzbekistan","UZB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.442","45.784","47.544","48.112","49.064","49.471","49.593","49.304","49.117","48.865","48.702","48.472","48.246","47.973","47.323","46.705","46.019","45.166","44.422","43.838","43.465","43.086","42.639","42.184","41.772","41.335","41.019","40.829","40.547","40.238","39.481","39.756","40.009",
"St. Vincent and the Grenadines","VCT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.058","44.074","44.7","45.584","45.632","46.632","46.979","47.574","48.222","48.694","49.013","49.392","50.219","51.17","51.76","52.208","53.082","53.498","53.729","53.562","53.243","53.229","53.411","53.636","53.768","53.875","54.119","54.273","54.535","54.589","52.204","53.082","54.287",
"Venezuela, RB","VEN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.618","48.976","49.36","49.056","48.49","48.456","48.661","48.686","48.939","48.152","47.927","48.531","47.868","46.643","47.604","49.449","50.007","49.715","49.719","49.991","49.588","49.635","49.479","49.069","48.66","48.253","47.85","46.379","45.19","41.97","38.887","39.397","40.297",
"British Virgin Islands","VGB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.438","62.988","63.929","68.025","63.783","59.663","55.784","55.298","54.809","53.554","54.638","56.943","56.08","54.697","56.521","57.562","57.932","58.571","58.155","57.342","55.353","54.916","52.365","48.619","47.583","49.225","48.749","49.131","45.631","43.106","42.724","44.07","43.784",
"Vietnam","VNM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.874","74.628","74.222","73.852","73.44","72.991","72.557","70.767","70.258","70.388","68.801","69.546","69.036","68.485","67.606","68.591","69.561","70.515","71.005","71.496","71.578","71.576","71.766","72.655","72.69","72.491","71.957","71.468","70.478","70.516","67.912","68.245","69.1",
"Vanuatu","VUT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.73","60.699","60.706","60.829","60.443","60.538","60.529","60.348","60.386","60.482","60.261","60.631","61.149","61.053","60.977","60.817","60.468","60.448","60.27","60.248","60.335","60.315","60.428","60.579","60.565","60.714","60.595","60.377","60.355","60.309","59.736","60.188","60.455",
"World","WLD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6355120744663","50.6275393391062","50.5797428559918","50.3708775322945","50.4662528924189","50.444445989954","50.4093865622554","50.4557180821342","50.4816320922941","50.6362466551572","50.6254451640663","50.3801431067651","50.1584051450618","50.0091818421858","49.8605813693353","49.8060592417082","49.6414780080419","49.5798506639746","49.3328669903166","49.1591251790032","48.833210246133","48.6454712599111","48.425482596003","48.0478411927903","47.7720078016016","47.5947126800142","47.390290082192","47.184957651012","46.9558234501139","47.5466356542842","45.9546881612189","46.9489158468416","47.2669674295927",
"Samoa","WSM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.523","42.682","42.748","42.605","42.803","42.526","42.235","42.244","42.177","42.11","41.849","41.608","41.479","41.351","41.228","41.129","41.101","40.949","40.952","41.131","41.15","41.06","41.232","41.293","41.335","41.241","41.044","41.044","41.132","41.062","40.683","41.006","41.107",
"Kosovo","XKX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.455","16.498","16.583","16.585","16.695","17.604","18.548","19.528","20.545","21.606","20.218","18.898","17.646","16.462","15.348","14.303","13.322","12.4","11.533","10.719","9.955","8.753","7.699","6.778","5.974","5.933","5.924","5.927","5.945","5.965","5.922","5.929","6.196",
"South Africa","ZAF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.858","49.944","50.106","50.338","50.575","50.82","51.05","51.225","51.361","51.513","51.68","51.812","51.96","52.116","52.264","52.395","52.489","52.561","52.614","51.273","47.029","49.74","49.291","49.778","49.508","50.99","51.116","52.293","51.677","52.042","48.696","49.638","50.608",
"Zambia","ZMB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.748","51.757","51.785","51.824","51.867","51.909","51.928","51.947","51.968","51.989","52.005","51.942","51.882","51.828","51.778","51.732","51.668","51.62","51.585","51.559","51.542","51.578","51.619","51.668","51.734","51.823","51.919","52.042","52.182","52.204","54.436","54.029","54.058",
"Zimbabwe","ZWE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.608","59.665","59.772","59.922","60.08","60.224","60.315","60.39","60.461","60.547","60.655","60.711","60.77","60.828","60.873","60.897","60.941","60.953","60.943","60.915","60.873","60.84","60.792","60.734","60.682","60.648","60.617","60.629","60.673","60.73","60.149","60.663","61.211",
